Wavelength(nm),Baseline,Boro125,Boro25,Boro5,Malico125,Malico25,Malico5,Tarta125,Tarta25,Tarta5
501,0.108152561,0.633058192,0.741976208,0.269797773,0.66168348,0.984039316,0.725800785,1.179603614,1.137000116,1.798579127
501.5,0.10803028,0.634269535,0.743323008,0.270418156,0.665304012,0.991393047,0.727330533,1.186348177,1.146115869,1.813442455
502,0.108031799,0.635211079,0.744574334,0.270840773,0.66877067,0.998849517,0.728752726,1.19300777,1.155487713,1.828872958
502.5,0.107956302,0.636291447,0.745826277,0.271350419,0.672177856,1.00629503,0.730387611,1.199564871,1.163968207,1.843647055
503,0.107877158,0.637312383,0.747081949,0.271867312,0.675578835,1.013818298,0.732032212,1.206097224,1.172450979,1.857782748
503.5,0.107822427,0.638322196,0.748390695,0.272365383,0.678947417,1.02145964,0.733636946,1.212497109,1.18107496,1.871662115
504,0.107792804,0.639475052,0.749802975,0.272850381,0.682223774,1.029207144,0.735237139,1.218589673,1.189607609,1.885951948
504.5,0.107733984,0.640417739,0.750969588,0.273383336,0.68550464,1.036670111,0.736914931,1.224755918,1.198399684,1.902192612
505,0.107712489,0.641285399,0.752119811,0.273884461,0.688674954,1.044422226,0.738636449,1.23082279,1.206840566,1.917698073
505.5,0.107678158,0.642163533,0.753300324,0.274382956,0.691712378,1.052180798,0.740288299,1.236589803,1.215350831,1.932416838
506,0.107630627,0.643084875,0.754535038,0.274893771,0.69472391,1.060064302,0.741968375,1.242295117,1.223950394,1.946816106
506.5,0.107594048,0.64404677,0.755819151,0.275419488,0.6978597,1.068344413,0.74385053,1.24834115,1.232449424,1.961621126
507,0.107566429,0.644925661,0.756911021,0.275883424,0.700808778,1.076471719,0.745550049,1.253958229,1.240656569,1.976793995
507.5,0.107496474,0.645728642,0.758049902,0.27640838,0.703865918,1.084623742,0.747373407,1.259157688,1.248862661,1.990984351
508,0.107431884,0.646598556,0.759268756,0.276960073,0.706807076,1.09294421,0.749214768,1.264303201,1.256992014,2.005226917
508.5,0.107379719,0.647478809,0.760512643,0.277515445,0.709652411,1.101491706,0.751027336,1.269467855,1.265210234,2.019878019
509,0.107327467,0.648235556,0.761684608,0.278059841,0.712532352,1.110250669,0.752806109,1.274589641,1.273744257,2.034845623
509.5,0.107270195,0.649068931,0.762762871,0.278638746,0.715368536,1.118862067,0.754739863,1.279664433,1.281965551,2.048440838
510,0.107230543,0.64987327,0.763790317,0.279085417,0.718079665,1.127718924,0.756734264,1.284396946,1.28979359,2.062278614
510.5,0.107196715,0.650681197,0.764845472,0.279567224,0.720748596,1.136657359,0.758710745,1.289017614,1.297906643,2.076473897
511,0.107156164,0.651447762,0.765937498,0.280092825,0.723371415,1.145602033,0.760663152,1.293518941,1.305880056,2.091073702
511.5,0.10710135,0.652113097,0.767040532,0.280600704,0.72591184,1.154521888,0.762618702,1.297817684,1.312965581,2.106075762
512,0.107096062,0.652876123,0.768109389,0.281087305,0.728390787,1.163495717,0.764593668,1.302154779,1.32089088,2.121539751
512.5,0.107036731,0.65358918,0.769101579,0.281591761,0.730784942,1.172468997,0.766689731,1.306497869,1.328396007,2.133581237
513,0.106983904,0.654280138,0.770039677,0.282133132,0.73318031,1.181581708,0.768690703,1.310298919,1.33577667,2.146372525
513.5,0.106958815,0.654893668,0.770958382,0.282660071,0.735505476,1.190753001,0.770641421,1.313776218,1.342922641,2.161291134
514,0.106959535,0.655385902,0.771909134,0.283106108,0.737648523,1.199839423,0.77270176,1.317412235,1.349651434,2.177951275
514.5,0.106919902,0.656247375,0.77303966,0.283608753,0.739817082,1.209185887,0.774983146,1.320493262,1.356890706,2.190243114
515,0.106880559,0.656875777,0.773925101,0.284113454,0.74185431,1.218673329,0.777207565,1.323562055,1.363569665,2.202936381
515.5,0.106844992,0.657395254,0.774739715,0.284632368,0.743823717,1.227845813,0.779350286,1.326348206,1.369974744,2.215846197
516,0.106811557,0.657900989,0.775532036,0.285154807,0.745691698,1.236834865,0.781479447,1.328986974,1.376261123,2.228070699
516.5,0.106776629,0.658469745,0.776297917,0.285657245,0.747401998,1.245993269,0.783688524,1.331718595,1.382536763,2.238883038
517,0.106739961,0.659050331,0.776984606,0.286087879,0.749042747,1.255284827,0.785890905,1.333976347,1.388830866,2.252611899
517.5,0.106732684,0.659488378,0.777830654,0.286526597,0.750478366,1.264369018,0.788071782,1.335252078,1.394077676,2.264191287
518,0.106686315,0.659992919,0.778631398,0.28700199,0.751887192,1.272948798,0.790236885,1.336702905,1.39908758,2.275362935
518.5,0.10662014,0.660545586,0.779318299,0.287506594,0.753216533,1.281441885,0.792461175,1.338171425,1.404155166,2.286710077
519,0.106584182,0.66103277,0.779889115,0.28800302,0.754343046,1.290434968,0.794818874,1.339109791,1.409312113,2.29809005
519.5,0.106573274,0.661313547,0.780442649,0.288317612,0.75532063,1.299180142,0.797106006,1.340271444,1.413877877,2.306493347
520,0.106548385,0.661754926,0.781102783,0.288693481,0.756264618,1.307635808,0.799295069,1.340549031,1.417682523,2.317986955
520.5,0.106492118,0.662143931,0.781635876,0.289150408,0.757044367,1.315962423,0.801494843,1.34071656,1.421629294,2.328198963
521,0.106425844,0.662494689,0.782089301,0.289634512,0.757649847,1.324014806,0.803718896,1.340595565,1.425633783,2.335835753
521.5,0.10638103,0.662881029,0.782601175,0.290067301,0.75814353,1.331661569,0.805964635,1.339852543,1.429274843,2.341385298
522,0.106335264,0.663124013,0.783122893,0.290432428,0.758758334,1.339865972,0.808412867,1.339914377,1.432476453,2.350441347
522.5,0.106315937,0.66344404,0.783544319,0.290817227,0.758926237,1.347489094,0.810581956,1.338835827,1.434775853,2.359576036
523,0.10627909,0.663719999,0.78382932,0.291189388,0.759102865,1.354830998,0.812898087,1.337747448,1.437456126,2.366520622
523.5,0.106244354,0.66392995,0.784037327,0.291545641,0.759228339,1.361915935,0.815211168,1.336553616,1.43988321,2.371932613
524,0.106239067,0.66410318,0.784269624,0.291903683,0.759104929,1.368696533,0.8172649,1.334794045,1.441058358,2.377421592
524.5,0.10616165,0.66438379,0.784634856,0.292367191,0.75887182,1.37516325,0.819657127,1.332484958,1.442629311,2.382918865
525,0.106095016,0.664557401,0.784842796,0.292757829,0.758524926,1.381697408,0.821838719,1.330304815,1.44400452,2.38843039
525.5,0.106057495,0.66471937,0.784914191,0.293121372,0.758047228,1.387963253,0.824071408,1.327976656,1.444836812,2.391558126
526,0.106041189,0.664868646,0.784943277,0.293463682,0.757405434,1.393905853,0.826356356,1.325264028,1.445186229,2.394417252
526.5,0.106030186,0.664975527,0.785031647,0.293776825,0.756598532,1.399531811,0.828606551,1.322013081,1.445281756,2.399280347
527,0.106028103,0.665027224,0.785090212,0.294032903,0.755846616,1.404431487,0.830742248,1.318486831,1.445341827,2.396860189
527.5,0.106000723,0.665051352,0.785070778,0.294338818,0.754983519,1.409259759,0.832917262,1.314971939,1.445106594,2.401142327
528,0.105958443,0.665124644,0.785095502,0.29464471,0.753911717,1.413809931,0.835123587,1.311224461,1.444471792,2.404341473
528.5,0.105912889,0.665222967,0.785100105,0.294961394,0.752649948,1.418051132,0.837378616,1.307212618,1.443262947,2.405895914
529,0.105874393,0.665287227,0.784989014,0.295302875,0.751283511,1.422012692,0.83968137,1.302984257,1.441488342,2.407018966
529.5,0.10583549,0.665253663,0.784877321,0.295568075,0.750018005,1.42561338,0.841855183,1.29855956,1.440434931,2.404648871
530,0.105823628,0.66524436,0.784650765,0.295842328,0.748367331,1.428653529,0.843970049,1.293953464,1.437873513,2.405583309
530.5,0.105756625,0.665255152,0.78447065,0.296165924,0.746774747,1.43124508,0.846143207,1.288886177,1.435952942,2.404770049
531,0.105684688,0.665234465,0.784247965,0.296491712,0.74512807,1.433520707,0.84831405,1.283627845,1.434005341,2.402350029
531.5,0.105679741,0.665144005,0.783880836,0.296757096,0.743225764,1.435623532,0.850404439,1.27848441,1.430887338,2.399884308
532,0.105680129,0.66513405,0.783694803,0.296982508,0.74138791,1.437569885,0.852592086,1.272743287,1.428066249,2.397472688
532.5,0.105616843,0.665063851,0.783353319,0.297222382,0.739428089,1.438834209,0.854779886,1.267317393,1.424897985,2.39510128
533,0.105576053,0.664987041,0.783076081,0.297474677,0.73729632,1.439617798,0.856920376,1.261545542,1.421315342,2.390524172
533.5,0.105547168,0.664837899,0.782781114,0.297724117,0.735053422,1.440180547,0.859005184,1.255478319,1.417487629,2.385850285
534,0.105497598,0.664584914,0.782338557,0.29796207,0.732775299,1.44070148,0.861054891,1.249342694,1.413555218,2.383311889
534.5,0.10543471,0.664626514,0.781866794,0.298249809,0.73037896,1.440586049,0.86318896,1.243091781,1.408905227,2.377506205
535,0.105410623,0.664461914,0.781485885,0.298461445,0.727811824,1.440340024,0.865293532,1.236501005,1.404640536,2.374815535
535.5,0.105385255,0.664354407,0.781000463,0.298663962,0.725319978,1.439763923,0.867346763,1.230087073,1.400020265,2.370537622
536,0.105366121,0.664222005,0.780437824,0.298861448,0.722797849,1.438787211,0.869277848,1.223511275,1.394983647,2.363674538
536.5,0.105364153,0.663959521,0.779889155,0.299047805,0.720109393,1.437403401,0.871083328,1.216430774,1.389742151,2.355080446
537,0.105338396,0.663859452,0.779437614,0.299252143,0.717485203,1.435626247,0.873184315,1.209774465,1.384875043,2.349709517
537.5,0.105326984,0.663620198,0.778874237,0.299431317,0.71471658,1.433881512,0.875062321,1.203226499,1.379145224,2.344367784
538,0.105298099,0.663350885,0.778362685,0.299607723,0.712056577,1.432132447,0.877019007,1.196380658,1.373282603,2.337089499
538.5,0.105278733,0.663082716,0.777841921,0.299759511,0.709294667,1.429867736,0.878907747,1.189452518,1.367419513,2.329962238
539,0.105275035,0.662837145,0.777238515,0.299894181,0.706289311,1.426823974,0.880628201,1.182658002,1.361585772,2.324190976
539.5,0.105149702,0.662665445,0.776633559,0.300181464,0.703606708,1.424118229,0.882683191,1.175604012,1.355918979,2.313347857
540,0.105164175,0.662467097,0.775906601,0.300270666,0.700579636,1.421117708,0.884364126,1.168584868,1.349843972,2.307894348
540.5,0.105151329,0.662230792,0.775295684,0.300420285,0.697605055,1.417629089,0.886119424,1.161493504,1.343184307,2.299473858
541,0.105104473,0.661976706,0.774727983,0.300619332,0.694603622,1.41370976,0.887995256,1.154280081,1.336197906,2.289243863
541.5,0.105050024,0.661730526,0.774101385,0.300802906,0.691459672,1.409543082,0.889929243,1.146885644,1.329118341,2.279761431
542,0.105032184,0.661517247,0.773388525,0.300879177,0.688185284,1.405524953,0.891735951,1.139162108,1.321810742,2.272852265
542.5,0.10498979,0.661256598,0.772752124,0.3009957,0.684993873,1.400783887,0.893509701,1.131671335,1.314448399,2.261279328
543,0.104993095,0.660895681,0.772082715,0.301117633,0.681638966,1.396040784,0.895276919,1.123899308,1.306962424,2.251242376
543.5,0.104995478,0.660541107,0.771316242,0.301255965,0.678220907,1.391080775,0.897150875,1.115966605,1.299369368,2.241325789
544,0.104962696,0.660259528,0.770475522,0.301407963,0.674805442,1.385780502,0.899119633,1.108025527,1.291573197,2.230281114
544.5,0.10492575,0.659971289,0.769779718,0.301523704,0.671255599,1.380495767,0.900837061,1.100098927,1.28313218,2.21956915
545,0.104884281,0.659714626,0.76914167,0.301676103,0.667697703,1.374604605,0.902565072,1.092122403,1.274843772,2.209265028
545.5,0.104865298,0.659373527,0.768334224,0.301786386,0.664096273,1.36859287,0.904433265,1.084077322,1.26627079,2.196215028
546,0.104854889,0.658987279,0.767436544,0.301890565,0.660394088,1.362478033,0.906263257,1.075889424,1.257478317,2.184070327
546.5,0.104834004,0.65862638,0.766546403,0.302005255,0.6565961,1.356142265,0.907993986,1.067554584,1.248546388,2.173919758
547,0.104779759,0.658397883,0.765745636,0.30208989,0.65282567,1.349261849,0.909841213,1.059204295,1.239486266,2.160781581
547.5,0.104731645,0.658012463,0.764987394,0.302237668,0.648953033,1.342678634,0.911595204,1.050444139,1.230250908,2.146381004
548,0.10473847,0.657618368,0.76408288,0.302330801,0.644997963,1.335661554,0.913391583,1.041820656,1.220493067,2.133560594
548.5,0.104729931,0.65725348,0.763180503,0.302445614,0.641021704,1.328460138,0.915162621,1.033214063,1.210980595,2.120871508
549,0.104692907,0.656893236,0.762298513,0.302558122,0.63699238,1.321158978,0.91691153,1.024447504,1.201690132,2.107341222
549.5,0.104710717,0.656427333,0.761227198,0.302473707,0.632728445,1.313496848,0.918766535,1.01530602,1.191301629,2.093058357
550,0.104686497,0.656004453,0.760396344,0.30254309,0.628582506,1.305525774,0.920623215,1.006758032,1.181518902,2.078905647
550.5,0.104671611,0.655682941,0.759497475,0.302649094,0.624537858,1.297712428,0.922330971,0.998208873,1.171280208,2.065242669
551,0.104631831,0.655312114,0.758551817,0.302798646,0.620454319,1.289805121,0.924059095,0.989537092,1.160950273,2.050648622
551.5,0.104570913,0.654880471,0.757611152,0.302962445,0.616308281,1.281613643,0.925843621,0.98085041,1.150639132,2.035419703
552,0.104540287,0.654549125,0.756750371,0.303065356,0.612219398,1.273048839,0.92755011,0.972509027,1.140100049,2.021936765
552.5,0.104525738,0.654075075,0.755775151,0.30312131,0.608120921,1.264701908,0.929196984,0.963965597,1.12959702,2.004763887
553,0.104529349,0.653699092,0.754859028,0.303167768,0.604010389,1.256245553,0.930842891,0.955562038,1.11911223,1.990225063
553.5,0.104499855,0.653278829,0.753898735,0.303266105,0.599840726,1.247557998,0.932467383,0.947132361,1.10826749,1.975601458
554,0.104450046,0.652824447,0.752882104,0.303377744,0.595656613,1.23866978,0.93407659,0.938652685,1.097093253,1.959939935
554.5,0.104451719,0.652487851,0.751884663,0.303375025,0.591583535,1.229754716,0.935701167,0.930237496,1.086008782,1.944055026
555,0.104435879,0.652060903,0.750887447,0.30347548,0.587372564,1.220845305,0.937292841,0.921940811,1.075082134,1.928991606
555.5,0.104393597,0.651674492,0.749968472,0.303558291,0.583200561,1.211918209,0.938950765,0.913769954,1.064379373,1.912724662
556,0.104373,0.651274224,0.749040323,0.303602459,0.579059047,1.202979539,0.940471398,0.905454705,1.053479941,1.896601707
556.5,0.104373824,0.650825932,0.748040294,0.303617664,0.57491873,1.194002316,0.941871847,0.897058258,1.04235142,1.880855044
557,0.104359633,0.650320987,0.746935486,0.303639119,0.570741847,1.184941904,0.943331023,0.88887903,1.031249146,1.864940927
557.5,0.104300471,0.64997779,0.745926104,0.30375243,0.566662344,1.175895868,0.944906461,0.880872908,1.020277664,1.849818077
558,0.104265557,0.649607958,0.745036516,0.303751538,0.562544952,1.166853055,0.946510791,0.872729731,1.009220004,1.833854803
558.5,0.104246043,0.649172279,0.744087829,0.303769008,0.55836305,1.157582015,0.947928505,0.864629562,0.997984837,1.817179691
559,0.104226817,0.64869728,0.743067859,0.303840565,0.554158528,1.148206854,0.949280453,0.856585337,0.986697293,1.800389781
559.5,0.104191477,0.6482492,0.742060927,0.30393613,0.550003677,1.139017248,0.950842238,0.848535037,0.975575652,1.784280663
560,0.104165519,0.647877546,0.74111519,0.303900622,0.545801808,1.129600215,0.952219597,0.840751788,0.964280791,1.768209201
560.5,0.104161184,0.647416778,0.740104014,0.303959238,0.541646262,1.120374791,0.953618922,0.832825522,0.953067195,1.75157841
561,0.104144181,0.646919194,0.739096904,0.304012119,0.537419416,1.111017423,0.955022427,0.824768691,0.941770008,1.734620669
561.5,0.104115264,0.646470287,0.738085901,0.304052989,0.533196533,1.101670605,0.956444461,0.816795465,0.930519672,1.71774937
562,0.104087451,0.646144932,0.737050713,0.304115651,0.529110408,1.092618522,0.957888104,0.809157824,0.919524936,1.701399052
562.5,0.104034697,0.645762187,0.736190304,0.304213744,0.524989667,1.083450645,0.959108888,0.801561615,0.908447178,1.685318049
563,0.104016772,0.645312177,0.735187796,0.304222976,0.521008156,1.074439177,0.960344746,0.794189652,0.897639264,1.668894441
563.5,0.104010094,0.644873912,0.734168795,0.30425266,0.516972292,1.065722887,0.961621422,0.786842141,0.8870851,1.652904926
564,0.103995,0.644453603,0.733173499,0.304312597,0.51293593,1.057075615,0.962931518,0.779484307,0.876630514,1.636978003
564.5,0.103959745,0.644043278,0.732218399,0.304373357,0.509017621,1.048230384,0.96424493,0.772166333,0.866133848,1.620525525
565,0.103939652,0.643718728,0.731362148,0.304379683,0.505185444,1.039598825,0.965467381,0.765148236,0.855962089,1.604313907
565.5,0.103915681,0.64328355,0.73047222,0.304436657,0.501396944,1.031160831,0.966570923,0.758161097,0.845840035,1.588399464
566,0.103877625,0.642862008,0.729551585,0.304498158,0.497581986,1.022643792,0.967701053,0.751257241,0.835630085,1.572775159
566.5,0.103841139,0.642452833,0.728625317,0.304528417,0.49373652,1.014111312,0.968886205,0.744393506,0.825482123,1.557057554
567,0.103822076,0.642034668,0.727720485,0.30451563,0.489898664,1.005718356,0.970082473,0.737554369,0.815562728,1.54101669
567.5,0.103800757,0.641658717,0.726840645,0.304553607,0.486229597,0.997627836,0.971039591,0.731020375,0.80573568,1.525761076
568,0.103781906,0.641281419,0.725929398,0.304581316,0.482557951,0.98944329,0.972122623,0.72455234,0.796084134,1.510490829
568.5,0.10374113,0.640900568,0.725080237,0.304624247,0.478967498,0.98129336,0.973187009,0.718085398,0.786482326,1.495623274
569,0.10370211,0.640531427,0.724232356,0.304653979,0.475427464,0.973127177,0.974212994,0.711713271,0.776937911,1.480950246
569.5,0.103685266,0.640169262,0.723344749,0.304651075,0.471906728,0.964975217,0.975216218,0.705544854,0.767526404,1.466306919
570,0.103659623,0.639716272,0.722582842,0.304672505,0.468479911,0.957345784,0.976243674,0.699653053,0.758510785,1.452268164
570.5,0.103628293,0.639443909,0.721748536,0.304676897,0.465220248,0.949826833,0.977245709,0.693765813,0.749592038,1.437908978
